"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"PSA Dealer: Lazy Trading Cards","","Richmond","CA","US","","236-268-4518","","","","{TCG}","","https://www.psacard.com/dealers/detail/lazy-trading-cards/5564","","","ddg_canada","false","true"
"Home","224 Glenridge Ave Unit 9St","St Catharines","CA","US","","905-682-0111","","","","{Cards}","","https://store.sketchbookcomics.ca/","","","ddg_canada","false","true"
"LIGHT THE LAMP SPORTS CARDS","367 Charlotte St","Sydney","CA","US","","(902)-562-6776","","","","{Sports,TCG}","","https://www.downtownsydney.ca/product-page/light-the-lamp-sports-cards","","","ddg_canada","false","true"
"Big B Comics Barrie in Barrie, Ontario, Canada","","Barrie","IN","US","","705-739-1513","","","","{Comics}","","https://www.shopbarrie.com/bigbcomics/","","","ddg_canada","false","true"
"Beyond the Pond Sports Cards and Collectables","1930 Hyde Park Rd","London","IN","US","","(519) 476-0101","","","","{Sports,TCG}","","https://www.allbiz.ca/beyond-the-pond-sports-cards-and-519-476-0101","","","ddg_canada","false","true"
"GameStop","6631 Island Highway North","Nanaimo","IN","US","","(250) 390-2721","","","","{Games}","","https://www.shopping-canada.com/shopping-malls-centers/british-columbia/nanaimo/woodgrove-centre/gamestop","","","ddg_canada","false","true"
"Free Game","","Quebec City","IN","US","","(418) 667-7311","","","","{Games}","","https://www.shopping-canada.com/shopping-malls-centers/quebec/quebec-city/promenades-beauport/free-game","","","ddg_canada","false","true"
"Amazing Fantasy Red Deer's Comic Book Store","","Red Deer","IN","US","","(403) 346-7505","","","","{Comics}","","http://www.amazingfantasy.ca/history.htm","","","ddg_canada","false","true"
"Card Shops","","Red Deer","IN","US","","(587)457-5888","","","","{TCG}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=692","","","ddg_canada","false","true"
"Vancity CJ Trading Cards","","Richmond","IN","US","","(778) 858-6899","","","","{TCG}","","https://www.cybo.com/CA-biz/vancity-cj-trading-cards-vancouver","","","ddg_canada","false","true"
"Gaenic Memorabilia in Sudbury, Ontario, Canada","","Sudbury","IN","US","","705-665-1010","","","","{Collectibles}","","https://www.shopsudbury.com/gaenicmemorabilia/","","","ddg_canada","false","true"
"Card Stop Sports Collectables","","Victoria","IN","US","","(250) 388-6761","","","","{Sports,TCG}","","https://www.allbiz.ca/card-stop-sports-collectables-250-388-6761","","","ddg_canada","false","true"
"8 Bit of Awesome in Brandon, MB R7A 4G6","8 Bit of Awesome is located at 645 10th St inBrandon","Brandon","MB","CA","","204-717-8248","","","","{Cards}","","https://canada.chamberofcommerce.com/business-directory/manitoba/brandon/video-game-store/256262-8-bit-of-awesome","","","ddg_canada","false","true"
"I Want That Stuff","960 queens Avenue","Brandon","MB","CA","","(204) 729-9388","","","","{Cards}","","https://www.facebook.com/iwantthatstuffbdn/","","","ddg_canada","false","true"
"Inner Hero Collectibles in Brandon, MB R7B 0T4","1911 Richmond Ave inBrandon","Brandon","MB","CA","","204-573-4524","","","","{Collectibles}","","https://canada.chamberofcommerce.com/business-directory/manitoba/brandon/collectibles-store/1159523-inner-hero-collectibles","","","ddg_canada","false","true"
"Joe's Sports Cards","","Brandon","MB","CA","","2047299388","","","","{Sports,TCG}","","https://topcompanies.ca/mb-270087-joe_s_sports_cards","","","ddg_canada","false","true"
"Joe's Sports Cards Brandon, 2047299388, Miscellaneous Retail ...","960 queens Avenue","Brandon","MB","CA","","(204) 729-9388","","","","{Sports,TCG}","","https://www.canadapages.com/joes-sports-cards-brandon-mb-2047299388/","","","ddg_canada","false","true"
"Joe's Sports Cards Brandon, 2047299388, Miscellaneous Retail Stores ...","960 queens Avenue","Brandon","MB","CA","","(204) 729-9388","","","","{Sports,TCG}","","https://www.canadapages.com/joes-sports-cards-brandon-mb-2047299388/","","","ddg_canada","false","true"
"Comic Book Shop in Winnipeg, MB","","Winnipeg","MB","CA","","(204) 284-2210","","","","{Comics}","","https://www.mightycomicsmb.ca/","","","ddg_canada","false","true"
"Battleground Games","605 Prospect Street","Fredericton","NB","CA","","506-451-0498","","","","{Games}","","https://www.battlegroundgames.ca/","","","ddg_canada","false","true"
"Card Rack","3 were here. Located inside the Brookside Mall featuring the latest releases of hockey...Card Rack inFredericton","Fredericton","NB","CA","","506-451-7773","","","","{TCG}","","https://www.facebook.com/cardrackbrooksidemall/","","","ddg_canada","false","true"
"Card Rack in Fredericton, NB E3A 8V4","435 Brookside Dr inFredericton","Fredericton","NB","CA","","506-451-7773","","","","{TCG}","","https://canada.chamberofcommerce.com/business-directory/new-brunswick/fredericton/collectibles-store/555800-card-rack","","","ddg_canada","false","true"
"Game Zilla – Store in Fredericton, NB","1211 Prospect Street; call (506) 450-9028","Fredericton","NB","CA","","(506) 450-9028","","","","{Games}","","https://fredericton.cdncompanies.com/store/game-zilla-fredericton/","","","ddg_canada","false","true"
"GameZilla Fredericton","1211 Prospect Street; call (506) 450-9028","Fredericton","NB","CA","","(506) 450-9028","","","","{Games}","","https://www.facebook.com/GameZillaFredericton/","","","ddg_canada","false","true"
"D&M Sports – DM Sports","34 PLAZA BLVD MONCTON","Halifax","NB","CA","","(506) 852-3244","","","","{Sports}","","https://www.dmsportscards.com/","","","ddg_canada","false","true"
"D&M Sports","","Moncton","NB","CA","","(506) 852-3244","","","","{Sports}","","https://www.dmsportscards.com/","","","ddg_canada","false","true"
"Moncton Sports Cards Moncton, 5068556661, Miscellaneous ...","1230 shediac Road","Moncton","NB","CA","","(506) 855-6661","","","","{Sports,TCG}","","https://www.canadapages.com/moncton-sports-cards-moncton-nb-5068556661/","","","ddg_canada","false","true"
"Trading Card Warehouse Inc.","102 St. George St","Moncton","NB","CA","","506-889-7452","","","","{TCG}","","https://legacy.fabtcg.com/en/locator/trading-card-warehouse-inc/","","","ddg_canada","false","true"
"Heroes' Beacon Comics & Games","25 Charlotte Street","Saint John","NB","CA","","506-214-5755","","","","{Comics,Games}","","https://heroesbeacon.com/","","","ddg_canada","false","true"
"Heroes' Beacon Comics & Games in Saint John, NB E2L 2H3","25 Charlotte St inSaintJohn","Saint John","NB","CA","","506-214-5755","","","","{Comics,Games}","","https://canada.chamberofcommerce.com/business-directory/new-brunswick/saint-john/collectibles-store/594274-heroes-beacon-comics-games","","","ddg_canada","false","true"
"Heroes' Beacon Comics & Games – A retail store in Saint John ...","25 Charlotte Street","Saint John","NB","CA","","506-214-5755","","","","{Comics,Games}","","https://heroesbeacon.com/","","","ddg_canada","false","true"
"Carlton Cards on Topsail Road","430 Topsail Road; call (709) 364-6106","St Johns","NL","CA","","(709) 364-6106","","","","{TCG}","","https://st-johns.cdncompanies.com/store/carlton-cards-st-johns/","","","ddg_canada","false","true"
"Game Exchange","342 342 Freshwater Rd; call (709) 726-3252","St Johns","NL","CA","","(709) 726-3252","","","","{Games}","","https://st-johns.cdncompanies.com/store/game-exchange-st-johns/","","","ddg_canada","false","true"
"Maverick Sports & Collectables in St. John's, NL A1C 1B7","250 WaterStinSt","St Johns","NL","CA","","709-738-2888","","","","{Sports}","","https://canada.chamberofcommerce.com/business-directory/newfoundland-labrador/st-johns/collectibles-store/564448-maverick-sports-collectables","","","ddg_canada","false","true"
"East Coast Trading Card Games","34 PLAZA BLVD MONCTON","Halifax","NS","CA","","(506) 852-3244","","","","{TCG,Games}","","https://www.facebook.com/ecoasttcg/","","","ddg_canada","false","true"
"Strictly Singles Sportscards","34 PLAZA BLVD MONCTON","Halifax","NS","CA","","(506) 852-3244","","","","{Sports,TCG}","","https://www.facebook.com/StrictlySinglesSportscards/","","","ddg_canada","false","true"
"D&M Sports","201 Chain Lake Drive Unit 17A Bayers Lake Halifax","Moncton","NS","CA","","(506) 852-3244","","","","{Sports}","","https://www.dmsportscards.com/","","","ddg_canada","false","true"
"D&M Sports – DM Sports","34 PLAZA BLVD MONCTON","Moncton","NS","CA","","(506) 852-3244","","","","{Sports}","","https://www.dmsportscards.com/","","","ddg_canada","false","true"
"Light The Lamp Sportscards in Sydney, NS B1P 1E1","367 Charlotte St inSydney","Sydney","NS","CA","","902-562-6776","","","","{Sports,TCG}","","https://canada.chamberofcommerce.com/business-directory/nova-scotia/sydney/sports-memorabilia-store/310523-light-the-lamp-sportscards","","","ddg_canada","false","true"
"The Local NPC Games & Comics","8006 or visit the website to schedule a service today. Conveniently located at 315 Charlotte Street","Sydney","NS","CA","","(902) 270-8006","","","","{Comics,Games}","","https://sydney.cdncompanies.com/book-store/local-npc-games-comics-sydney/","","","ddg_canada","false","true"
"Big B Comics in Barrie, ON L4N 3K4","45 Essa Rd inBarrie","Barrie","ON","CA","","705-739-1513","","","","{Comics}","","https://canada.chamberofcommerce.com/business-directory/ontario/barrie/comic-book-store/26444-big-b-comics","","","ddg_canada","false","true"
"Doug Laurie Sports","320 Bayfield St","Barrie","ON","CA","","(705) 503-2800","","","","{Sports}","","https://douglauriesports.com/","","","ddg_canada","false","true"
"Doug Laurie Sports in Barrie, ON L4M 5A1","400 Bayfield Street","Barrie","ON","CA","","705-503-2800","","","","{Sports}","","https://canada.chamberofcommerce.com/business-directory/ontario/barrie/sports-card-store/116608-doug-laurie-sports","","","ddg_canada","false","true"
"Comic Warehouse in Brampton, ON L6T 4P7","20 Strathearn Ave #15 inBrampton","Brampton","ON","CA","","905-799-3509","","","","{Comics}","","https://canada.chamberofcommerce.com/business-directory/ontario/brampton/comic-book-store/370941-comic-warehouse","","","ddg_canada","false","true"
"Doe's Cards in Brampton, ON L7A 0R3","62 Commuter Dr inBrampton","Brampton","ON","CA","","905-843-5551","","","","{TCG}","","https://canada.chamberofcommerce.com/business-directory/ontario/brampton/trading-card-store/1254201-doe-s-cards","","","ddg_canada","false","true"
"Store Locations:","39 Orfus Road","Brampton","ON","CA","","416-351-7065","","","","{Cards}","","https://www.gameshack.ca/pages/store-locations","","","ddg_canada","false","true"
"We Got Games","499 Main Street S","Brampton","ON","CA","","(905) 459-1337","","","","{Games}","","https://www.shopping-canada.com/shopping-malls-centers/ontario/brampton/shoppers-world-brampton/we-got-games","","","ddg_canada","false","true"
"Burlington Mall","","Burlington","ON","CA","","(905) 333-1552","","","","{Cards}","","https://conspiracycomics.com/pages/burlington-mall","","","ddg_canada","false","true"
"JPL Sports Cards and Collectibles in Burlington, ON L7L 0A3","5115 Harvester Rd Unit 12 inBurlington","Burlington","ON","CA","","905-333-3124","","","","{Sports,TCG,Collectibles}","","https://canada.chamberofcommerce.com/business-directory/ontario/burlington/collectibles-store/1191655-jpl-sports-cards-and-collectibles","","","ddg_canada","false","true"
"MK Cards","48 Queen St. East","Cambridge","ON","CA","","519-260-2646","","","","{TCG}","","https://mkkards.com/","","","ddg_canada","false","true"
"MK Cards in Cambridge, ON N3C 2A8","48 Queen St E Unit #5 inCambridge","Cambridge","ON","CA","","519-260-2646","","","","{TCG}","","https://canada.chamberofcommerce.com/business-directory/ontario/cambridge/collectibles-store/1223192-mk-cards","","","ddg_canada","false","true"
"Retro Rocket Comics in Cambridge, ON N1R 1V6","35 Main St #102 inCambridge","Cambridge","ON","CA","","519-267-8737","","","","{Comics}","","https://canada.chamberofcommerce.com/business-directory/ontario/cambridge/toy-store/150663-retro-rocket-comics","","","ddg_canada","false","true"
"Martin Sports Cards Guelph, 5198363061, Miscellaneous Retail ...","304 Stone Road West","Guelph","ON","CA","","(519) 836-3061","","","","{Sports,TCG}","","https://www.canadapages.com/martin-sports-cards-guelph-on-5198363061/","","","ddg_canada","false","true"
"The Trading Post in Guelph, ON N1H 3K8","30 Essex St inGuelph","Guelph","ON","CA","","519-265-1345","","","","{TCG}","","https://canada.chamberofcommerce.com/business-directory/ontario/guelph/trading-card-store/575988-the-trading-post","","","ddg_canada","false","true"
"Big B Comics","1045 Upper James Street; call (905) 318-9636","Hamilton","ON","CA","","(905) 318-9636","","","","{Comics}","","https://hamilton.cdncompanies.com/book-store/big-b-comics-hamilton/","","","ddg_canada","false","true"
"Burdin's Comics Hamilton ON","665 Barton Street EastHamiltonONL8L 3A3CanadaPhone: 905-312-6642","Hamilton","ON","CA","","905-312-6642","","","","{Comics}","","https://comicbookstores.ca/comic-shop/canada/on/hamilton/burdins-comics-hamilton-on/","","","ddg_canada","false","true"
"Action Packed Comics & Games in Kingston, ON K7L 1G2","724 Princess St inKingston","Kingston","ON","CA","","613-547-5730","","","","{Comics,Games}","","https://canada.chamberofcommerce.com/business-directory/ontario/kingston/comic-book-store/590074-action-packed-comics-games","","","ddg_canada","false","true"
"CloutsnChara Sports Cards","645 Victoria St N inKitchener","Kitchener","ON","CA","","519-954-8278","","","","{Sports,TCG}","","https://www.facebook.com/CloutsnChara/","","","ddg_canada","false","true"
"CloutsnChara Sports Cards in Kitchener, ON N2H 5G3","645 Victoria St N inKitchener","Kitchener","ON","CA","","519-954-8278","","","","{Sports,TCG}","","https://canada.chamberofcommerce.com/business-directory/ontario/kitchener/collectibles-store/506188-cloutsnchara-sports-cards","","","ddg_canada","false","true"
"Beyond the Pond Sports Cards and Collectables in London, ON N6H 5L6 ...","","London","ON","CA","","519-476-0101","","","","{Sports,TCG}","","https://canada.chamberofcommerce.com/business-directory/ontario/london/sports-card-store/475386-beyond-the-pond-sports-cards-and-collectables","","","ddg_canada","false","true"
"PLAYERS CARDS AND COLLECTIBLES","639 SOUTHDALE RD E","London","ON","CA","","519-601-7529","","","","{TCG,Collectibles}","","https://playerscandc.com/","","","ddg_canada","false","true"
"Premium Sports Cards","","London","ON","CA","","519-203-2273","","","","{Sports,TCG}","","https://www.premiumsportscards.ca/","","","ddg_canada","false","true"
"Untouchables Sports Cards & Gaming in Mississauga, ON L5A 3Y1","377 Burnhamthorpe Rd E inMississauga","Mississauga","ON","CA","","905-275-0708","","","","{Sports,TCG}","","https://canada.chamberofcommerce.com/business-directory/ontario/mississauga/trading-card-store/806048-untouchables-sports-cards-gaming","","","ddg_canada","false","true"
"Upper OakvilleCardShop— GreetingCardsinMississauga, Ontario...","1011 Upper Middle Rd E","Mississauga","ON","CA","","(905) 849-1028","","","","{TCG}","","https://mississauga.canadianorglist.com/company/upper-oakville-card-shop/","","","ddg_canada","false","true"
"The Comic Doctor","1050 Simcoe St N","Oshawa","ON","CA","","(905) 576-5711","","","","{Comics}","","https://www.shopping-canada.com/shopping-malls-centers/ontario/oshawa/plaza-ten-fifty/the-comic-doctor","","","ddg_canada","false","true"
"Where Is Rainbow on Markham Located","490 2 Ave S #112Saskatoon","Saskatoon","ON","CA","","306-535-5483","","","","{Cards}","","https://www.tiktok.com/discover/where-is-rainbow-on-markham-located","","","ddg_canada","false","true"
"Dolly's Cards & Collectibles Niagara","370 Ontario Street","St Catharines","ON","CA","","2896806357","","","","{TCG,Collectibles}","","https://www.facebook.com/dollysniagara/","","","ddg_canada","false","true"
"High Score Gamez in St. Catharines, ON L2P 1M5","","St Catharines","ON","CA","","905-984-4442","","","","{Games}","","https://canada.chamberofcommerce.com/business-directory/ontario/st-catharines/video-game-store/813323-high-score-gamez","","","ddg_canada","false","true"
"Home","","St Catharines","ON","CA","","(905) 688-0119","","","","{Cards}","","https://phoenixrisinggames.square.site/","","","ddg_canada","false","true"
"Mecha Games","370 Ontario Street","St Catharines","ON","CA","","2896806357","","","","{Games}","","https://mechagames.ca/","","","ddg_canada","false","true"
"Mostly Comics in St. Catharines, ON L2R 3N1","","St Catharines","ON","CA","","905-682-6147","","","","{Comics}","","https://canada.chamberofcommerce.com/business-directory/ontario/st-catharines/comic-book-store/931593-mostly-comics","","","ddg_canada","false","true"
"Comics North in Sudbury, ON","","Sudbury","ON","CA","","(705) 674-1015","","","","{Comics}","","https://www.fyple.ca/company/comics-north-huoxdk/","","","ddg_canada","false","true"
"Comics North in Sudbury, ON P3C 1T5","106 Elm St inSudbury","Sudbury","ON","CA","","705-674-1015","","","","{Comics}","","https://canada.chamberofcommerce.com/business-directory/ontario/sudbury/comic-book-store/177862-comics-north","","","ddg_canada","false","true"
"Diadem Cards & Hobbies in Sudbury, ON P3E 1G1","166 Douglas St inSudbury","Sudbury","ON","CA","","705-507-9185","","","","{TCG}","","https://canada.chamberofcommerce.com/business-directory/ontario/sudbury/trading-card-store/1255399-diadem-cards-hobbies","","","ddg_canada","false","true"
"Great Canadian Games & Hobbies","1410 Lasalle Blvd","Sudbury","ON","CA","","705-566-5093","","","","{Games}","","https://legacy.fabtcg.com/en/locator/great-canadian-games-hobbies/","","","ddg_canada","false","true"
"Great Canadian Games & Hobbies in Sudbury, ON P3A 1Z6","1410 Lasalle Blvd inSudbury","Sudbury","ON","CA","","705-566-5093","","","","{Games}","","https://canada.chamberofcommerce.com/business-directory/ontario/sudbury/hobby-store/95671-great-canadian-games-hobbies","","","ddg_canada","false","true"
"Great Canadian Games and Hobbies","1410 Lasalle Boulevard","Sudbury","ON","CA","","705-566-5093","","","","{Games}","","https://gcgameshobbies.com/","","","ddg_canada","false","true"
"807 Cards & Collectibles in Thunder Bay, ON P7B 1C4","267 Park Ave inThunderBay","Thunder Bay","ON","CA","","807-252-4560","","","","{TCG,Collectibles}","","https://canada.chamberofcommerce.com/business-directory/ontario/thunder-bay/hobby-store/1365920-807-cards-collectibles","","","ddg_canada","false","true"
"Card Shops","","Thunder Bay","ON","CA","","807-252-4560","","","","{TCG}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=555","","","ddg_canada","false","true"
"Thunder Games & Gifts – Store in Thunder Bay, ON","843 Red River Road; call (807) 285-8800","Thunder Bay","ON","CA","","(807) 285-8800","","","","{Games}","","https://thunder-bay.cdncompanies.com/store/thunder-games-gifts-thunder-bay/","","","ddg_canada","false","true"
"University ofTorontoBookstoreThe Review |TorontoReads @ U of...","","Toronto","ON","CA","","9781401227","","","","{Cards}","","https://torontoreads.wordpress.com/tag/university-of-toronto-bookstore-the-review/","","","ddg_canada","false","true"
"Store Locations","6262 1090 Don Mills Rd","Vaughan","ON","CA","","(416) 787-6262","","","","{Cards}","","https://conspiracycomics.com/pages/store-locations","","","ddg_canada","false","true"
"Woodbridge Heroes Comics","1058 or visit the website to schedule a service today. Conveniently located at 3901 Hwy 7 W","Vaughan","ON","CA","","(905) 264-1058","","","","{Comics}","","https://vaughan.cdncompanies.com/book-store/woodbridge-heroes-comics-vaughan/","","","ddg_canada","false","true"
"Border City Comics in Windsor, ON N8W 1K6","4449 Tecumseh Rd E inWindsor","Windsor","ON","CA","","519-977-7311","","","","{Comics}","","https://canada.chamberofcommerce.com/business-directory/ontario/windsor/comic-book-store/1272578-border-city-comics","","","ddg_canada","false","true"
"Helou’s Sports Card and Collectibles – Downtown Windsor BIA","488 University Ave WWindsor","Windsor","ON","CA","","519-258-2189","","","","{Sports,TCG,Collectibles}","","https://www.downtownwindsor.ca/places/helous-sports-card-and-collectibles/","","","ddg_canada","false","true"
"Paper Heroes","4449 Tecumseh Rd E inWindsor","Windsor","ON","CA","","519-977-7311","","","","{Cards}","","https://www.facebook.com/paperheroescomics/","","","ddg_canada","false","true"
"Lower Level Sports Cards","","Winnipeg","ON","CA","","204-421-1299","","","","{Sports,TCG}","","https://lowerlevelsportscardshop.ca/","","","ddg_canada","false","true"
"poe.com/poeknowledge/1512928000344312","","Winnipeg","ON","CA","","1512928000","","","","{Cards}","","https://poe.com/poeknowledge/1512928000344312","","","ddg_canada","false","true"
"MK Cards","48 Queen St. East","Cambridge","OR","US","","519-260-2646","","","","{TCG}","","https://mkkards.com/","","","ddg_canada","false","true"
"Magic The Gathering Singles And Sealed – Fact Or Fiction Games","163 Portland St","Dartmouth","OR","US","","(902) 462-8080","","","","{MTG,Games}","","https://fofgames.ca/","","","ddg_canada","false","true"
"Pokémon TCG Sealed Product & Singles @ Most Wanted Dartmouth","","Dartmouth","OR","US","","902-446-7296","","","","{TCG}","","https://www.kijiji.ca/v-toys-games/dartmouth/pokemon-tcg-sealed-product-singles-most-wanted-dartmouth/1717862971","","","ddg_canada","false","true"
"Backmandy Collectibles","","Charlottetown","PE","CA","","902-892-3113","","","","{Collectibles}","","https://backmandy.ca/","","","ddg_canada","false","true"
"Exor Games in Charlottetown, PE C1A 2V6","51 Allen St inCharlottetown","Charlottetown","PE","CA","","902-894-6371","","","","{Games}","","https://canada.chamberofcommerce.com/business-directory/prince-edward-island/charlottetown/collectibles-store/1196568-exor-games","","","ddg_canada","false","true"
"Lighting Bolt Comics Charlottetown, 9028944000, Book Stores, 99 ...","99 graftonstreet","Charlottetown","PE","CA","","(902) 894-4000","","","","{Comics}","","https://www.canadapages.com/lighting-bolt-comics-charlottetown-pe-9028944000/","","","ddg_canada","false","true"
"Sherwood Sports Cards Charlottetown, 9026291842, Miscellaneous Retail ...","161 Street peters Road","Charlottetown","PE","CA","","(902) 629-1842","","","","{Sports,TCG}","","https://www.canadapages.com/sherwood-sports-cards-charlottetown-pe-9026291842/","","","ddg_canada","false","true"
"Cartes Sportives Jumbobear Laval, 4506643446, Gift, 2987 boul de la ...","","Laval","QC","CA","","(450) 664-3446","","","","{Sports}","","https://www.canadapages.com/cartes-sportives-jumbobear-laval-qc-4506643446/","","","ddg_canada","false","true"
"CAPITAL SPORTS CARDS -","","Quebec City","QC","CA","","418.531.0655","","","","{Sports,TCG}","","https://www.capsports2000.com/contact.php?lang=fr","","","ddg_canada","false","true"
"EB Games","5401 Boulevard des Galeries; call (418) 634-1331","Quebec City","QC","CA","","(418) 634-1331","","","","{Games}","","https://quebec-city.cdncompanies.com/store/eb-games-quebec-city-1/","","","ddg_canada","false","true"
"Carl & Associates Trading Cards in Trois-Rivieres, QC G8Z 4E4","","Trois-Rivieres","QC","CA","","819-699-9689","","","","{TCG}","","https://canada.chamberofcommerce.com/business-directory/quebec/trois-rivieres/trading-card-store/1160084-carl-associates-trading-cards","","","ddg_canada","false","true"
"Cartes Sportives De La Mauricie Enr. Trois-Rivieres, 8193723867, Sports ...","","Trois-Rivieres","QC","CA","","(819) 372-3867","","","","{Sports}","","https://www.canadapages.com/cartes-sportives-de-la-mauricie-enr-troisrivieres-qc-8193723867/","","","ddg_canada","false","true"
"B J's Collectors Center Regina, 3067578285, Sports Cards & Memorabilia ...","1954 Angus Street","Regina","SK","CA","","(306) 757-8285","","","","{Sports,TCG,Collectibles}","","https://www.canadapages.com/b-js-collectors-center-regina-sk-3067578285/","","","ddg_canada","false","true"
"Queen City Sports Cards in Regina, SK S4N 6L4","1750 Mcara St inRegina","Regina","SK","CA","","306-581-5027","","","","{Sports,TCG}","","https://canada.chamberofcommerce.com/business-directory/saskatchewan/regina/sports-card-store/1182284-queen-city-sports-cards","","","ddg_canada","false","true"
"Re-Play Games – Store in Regina, SK","1306 Broad St; call (306) 205-3388","Regina","SK","CA","","(306) 205-3388","","","","{Games}","","https://regina.cdncompanies.com/store/re-play-games-regina/","","","ddg_canada","false","true"
"Cowtown e-GiftCards| AnyCardCanada","3366 Fairlight Drive","Saskatoon","SK","CA","","(306) 652-1822","","","","{TCG}","","https://anycard.com/store/cowtown","","","ddg_canada","false","true"
"RAD Cards and Collectibles, A7 3510 8th Street East, Saskatoon, SK","3510 8th Street EastSaskatoonin The Center Mall","Saskatoon","SK","CA","","306-952-4723","","","","{TCG,Collectibles}","","https://www.globuya.com/CA/Saskatoon/110811485280379/RAD-Cards-and-Collectibles","","","ddg_canada","false","true"
